comment_id,text,timestamp,source_url,text_clean,word_count,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_base_anger,nrc_base_anticipation,nrc_base_fear,nrc_base_trust,nrc_base_sadness,nrc_base_hope,nrc_base_frustration,local_emotion_applied,local_emotion_terms,local_emotion_match_count,local_anger_score,local_fear_score,local_trust_score,local_hope_score,local_sadness_score,local_frustration_score,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,is_relevant,relevance_score,relevance_reason,relevance_terms
1103289897723682,"My prepaid meter went off two years ago, my lights are ever on, no bills, I reported but no response.",2026-04-19T20:47:53.561427+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,my prepaid meter went off two years ago my lights are ever on no bills i reported but no response,20,prepaid meter went off two years ago lights ever bills reported response,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_and_context_terms,"meter,off"
1358308531421267,You are talking about 6weeks. Where I'm staying Zesco was paid in 2021 till now ni story after story,2026-04-19T20:47:53.561432+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,you are talking about 6weeks where i m staying zesco was paid in 2021 till now ni story after story,20,talking 6weeks m staying zesco paid 2021 till now ni story story,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,zesco
204430029280862,It's a failed project in Zambia zesco no bwino bwino.,2026-04-19T20:47:53.561442+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,it s a failed project in zambia zesco no bwino bwino,11,s failed project zambia zesco bwino bwino,False,-0.5106,negative,-1.0,0.0,0.602,0.398,negative,-1.0,negative,True,-0.5,bwino,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,zesco
158482940565675,Even here in Eastern province it's worse they will be quick to connect to the national grid if at least you pay them ka something,2026-04-19T20:47:53.561452+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,even here in eastern province it s worse they will be quick to connect to the national grid if at least you pay them ka something,26,even eastern province s worse quick connect national grid least pay ka something,False,-0.4222,negative,-0.4222,0.09,0.695,0.215,negative,-0.4222,negative,False,0.0,,13,2,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0384615384615384,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0384615384615384,True,3,matched_energy_terms,grid
741150644445509,"In petauke district it's even worse paid them Way back 2020 till now it's story after story even tired visiting zesco office, certain officer once told me Petauke had 60000 applicants some of these paid far back 2016 surprise those with money just within two days pobo house electrified at wanagula weka ma poles 😭😭😭😭😭😭",2026-04-19T20:47:53.561475+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,in petauke district it s even worse paid them way back 2020 till now it s story after story even tired visiting zesco office certain officer once told me petauke had 60000 applicants some of these paid far back 2016 surprise those with money just within two days pobo house electrified at wanagula weka ma poles 😭😭😭😭😭😭,56,petauke district s even worse paid way back 2020 till now s story story even tired visiting zesco office certain officer once told petauke 60000 applicants paid far back 2016 surprise those money just within two days pobo house electrified wanagula weka ma poles,False,-0.4215,negative,-0.4215,0.087,0.788,0.124,negative,-0.4215,negative,False,0.0,,44,5,0.0227272727272727,0.0227272727272727,0.0454545454545454,0.0454545454545454,0.0227272727272727,0.0227272727272727,0.0227272727272727,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0227272727272727,0.0454545454545454,0.0454545454545454,0.0227272727272727,0.0227272727272727,0.0227272727272727,True,3,matched_energy_terms,zesco
131638136673362,The power of being a monopoly in and industry,2026-04-19T20:47:53.561479+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,the power of being a monopoly in and industry,9,power being monopoly industry,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power
130765013432625,If people are complaining of 6 weeks then there is great improvement at Zesco cause people used to complain as they waited for years and years to be connected.,2026-04-19T20:47:53.561484+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,if people are complaining of 6 weeks then there is great improvement at zesco cause people used to complain as they waited for years and years to be connected,29,people complaining 6 weeks great improvement zesco cause people used complain waited years years connected,False,0.5859,positive,0.5859,0.332,0.467,0.201,positive,0.5859,positive,False,0.0,,15,2,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,True,3,matched_energy_terms,zesco
595962146042598,"What hates me mostly they behave as if when they connect it is free , zesco needs to improve, and management just busy with workshops every now and then . Useless",2026-04-19T20:47:53.561489+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,what hates me mostly they behave as if when they connect it is free zesco needs to improve and management just busy with workshops every now and then useless,29,hates mostly behave connect free zesco needs improve management just busy workshops every now useless,False,0.128,positive,0.128,0.271,0.48,0.249,positive,0.128,positive,False,0.0,,15,3,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,True,3,matched_energy_terms,zesco
1263988527596153,"Zesco are not doing this as a free service 2 d zambian pipo bcoz pipo are pay over K4000.
It's so disappointg dat even gvmt owned companies are treating us like chine companies.
We thot changing d gvmt was going to change pipo's minds in gvmt bt to no avail at all.
Zambia wa chula.",2026-04-19T20:47:53.561496+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,zesco are not doing this as a free service 2 d zambian pipo bcoz pipo are pay over k4000 it s so disappointg dat even gvmt owned companies are treating us like chine companies we thot changing d gvmt was going to change pipo s minds in gvmt bt to no avail at all zambia wa chula,57,zesco doing free service 2 d zambian pipo bcoz pipo pay over k4000 s disappointg dat even gvmt owned companies treating us like chine companies thot changing d gvmt going change pipo s minds gvmt bt avail zambia wa chula,False,0.6597,positive,0.6597,0.148,0.816,0.036,positive,0.6597,positive,False,0.0,,40,2,0.0,0.025,0.025,0.025,0.0,0.025,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0,0.025,0.0,True,3,matched_energy_terms,zesco
606903251613494,"Zesco is useless dear , u will wait up to one year for them to connect u. I think the president should do something about it. We are tired of this nuisance",2026-04-19T20:47:53.561520+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,zesco is useless dear u will wait up to one year for them to connect u i think the president should do something about it we are tired of this nuisance,31,zesco useless dear u wait year connect u think president should something tired nuisance,False,-0.4767,negative,-0.4767,0.15,0.52,0.329,negative,-0.4767,negative,False,0.0,,14,6,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0357142857142857,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0357142857142857,True,3,matched_energy_terms,zesco
319999207052686,"U r complaining about 6 weeks? Mwayamba bwangu, zesco can even connect u after 4 years.  Here in the neighborhood,its now 2 plus years,they bring one pole and go and bring another pole after 6 months and go and they are at peace.",2026-04-19T20:47:53.561525+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,u r complaining about 6 weeks mwayamba bwangu zesco can even connect u after 4 years here in the neighborhood its now 2 plus years they bring one pole and go and bring another pole after 6 months and go and they are at peace,45,u r complaining 6 weeks mwayamba bwangu zesco even connect u 4 years neighborhood now 2 plus years bring pole go bring another pole 6 months go peace,False,0.4019,positive,-0.2981,0.144,0.782,0.074,negative,-0.2981,negative,True,-0.7,mwayamba,28,2,0.0,0.0714285714285714,0.0,0.0357142857142857,0.0,0.0714285714285714,0.0,True,mwayamba,1,0.7,0.2,0.0,0.0,0.3,0.8,0.7,0.0714285714285714,0.2,0.0357142857142857,0.3,0.0714285714285714,0.8,True,3,matched_energy_terms,zesco
248629344184476,And who are you idiot to call minister to connect power at your useless house? Follow the procedure you are not the only one who need power. Why are you rushing? Take your time. Stop bragging!,2026-04-19T20:47:53.561529+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,and who are you idiot to call minister to connect power at your useless house follow the procedure you are not the only one who need power why are you rushing take your time stop bragging,36,idiot call minister connect power useless house follow procedure only need power rushing take time stop bragging,False,-0.8074,negative,-0.8074,0.0,0.628,0.372,negative,-0.8074,negative,False,0.0,,17,4,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,True,3,matched_energy_terms,power
814245433569634,Zesco Mansa awe sure. 6 months and still counting,2026-04-19T20:47:53.561538+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,zesco mansa awe sure 6 months and still counting,9,zesco mansa awe sure 6 months still counting,False,0.3182,positive,-0.3818,0.277,0.723,0.0,negative,-0.3818,negative,True,-0.7,awe,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_terms,"counting,zesco"
129140753559150,"I know someone who paid 2ngwee in 1985 as connection fee. His farm was connected to the grid in 2018. At first they said, the money is tool little but eventually they had no way out.",2026-04-19T20:47:53.561543+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,i know someone who paid 2ngwee in 1985 as connection fee his farm was connected to the grid in 2018 at first they said the money is tool little but eventually they had no way out,36,know someone paid 2ngwee 1985 connection fee farm connected grid 2018 first said money tool little eventually way,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,18,3,0.1111111111111111,0.1111111111111111,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,True,4,matched_energy_terms,"grid,said"
676361921035721,"I paid for power connection in May but up to now no connection.... You can imagine, they promised us that when they increase the tariffs even the service was going to improve",2026-04-19T20:47:53.561622+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,i paid for power connection in may but up to now no connection you can imagine they promised us that when they increase the tariffs even the service was going to improve,32,paid power connection may now connection imagine promised us increase tariffs even service going improve,False,0.7717,positive,0.7717,0.391,0.609,0.0,positive,0.7717,positive,False,0.0,,15,2,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,True,4,matched_energy_terms,"power,promised"
263532769821045,"It's the same case for Zesco Kalulushi. I paid in July, upto now nothing😪",2026-04-19T20:47:53.561635+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,it s the same case for zesco kalulushi i paid in july upto now nothing😪,15,s same case zesco kalulushi paid july upto now nothing,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,1,0.0,0.0,0.1,0.0,0.1,0.0,0.05,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.05,True,3,matched_energy_terms,zesco
1388578108741216,It looks like the author has been sent. Zesco has a back log of over 60000 applicants who are been cleared. Just 1 month and some weeks of applying you come on social media and start crying. Exercise patience pulizi and stop unnecessary attention.,2026-04-19T20:47:53.561640+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,it looks like the author has been sent zesco has a back log of over 60000 applicants who are been cleared just 1 month and some weeks of applying you come on social media and start crying exercise patience pulizi and stop unnecessary attention,44,looks like author sent zesco back log over 60000 applicants cleared just 1 month weeks applying come social media start crying exercise patience pulizi stop unnecessary attention,False,-0.34,negative,-0.34,0.125,0.705,0.17,negative,-0.34,negative,False,0.0,,27,5,0.0,0.074074074074074,0.0,0.074074074074074,0.037037037037037,0.074074074074074,0.0185185185185185,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.074074074074074,0.037037037037037,0.074074074074074,0.0185185185185185,True,4,matched_energy_and_context_terms,"come,zesco"
1927030154363489,"I paid in March, but todate power has not been connected. I am even fed up of following up with the Kabwata Office.",2026-04-19T20:47:53.561654+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,i paid in march but todate power has not been connected i am even fed up of following up with the kabwata office,23,paid march todate power connected even fed following kabwata office,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power
1815658288870258,6 weeks and you are complaining? What of those of us who paid in 2018 and not yet connected? Zesco is not upnd  nor upnd is not zesco .The same workers who were in PF time are still there and will be there tomorrow and muyayaya,2026-04-19T20:47:53.561672+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,6 weeks and you are complaining what of those of us who paid in 2018 and not yet connected zesco is not upnd nor upnd is not zesco the same workers who were in pf time are still there and will be there tomorrow and muyayaya,46,6 weeks complaining those us paid 2018 yet connected zesco upnd nor upnd zesco same workers pf time still tomorrow muyayaya,False,-0.2023,negative,-0.2023,0.0,0.913,0.087,negative,-0.2023,negative,False,0.0,,21,2,0.0,0.0952380952380952,0.0,0.0,0.0,0.0952380952380952,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0952380952380952,0.0,True,3,matched_energy_terms,zesco
968778361072445,"6 weeks you are complaining, us it's years, thats zesco for you",2026-04-19T20:47:53.561676+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,6 weeks you are complaining us it s years thats zesco for you,13,6 weeks complaining us s years thats zesco,False,-0.2023,negative,-0.2023,0.0,0.735,0.265,negative,-0.2023,negative,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,zesco
663513762353764,"You are saying 6 weeks mmmmma me from 2020 paid as a group same currency but more amount, to my surprise in a group of three we paid as a scheme one was connected just 50 mts away from the transformer and my farm. You start wondering what zesco is doing. Very disappointed with zesco chongwe you are too selective . What pains me most you were even passing through my farm when going to connect to the other farm. It raises alot of dust such arrangements",2026-04-19T20:47:53.561686+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,you are saying 6 weeks mmmmma me from 2020 paid as a group same currency but more amount to my surprise in a group of three we paid as a scheme one was connected just 50 mts away from the transformer and my farm you start wondering what zesco is doing very disappointed with zesco chongwe you are too selective what pains me most you were even passing through my farm when going to connect to the other farm it raises alot of dust such arrangements,86,saying 6 weeks mmmmma 2020 paid group same currency amount surprise group three paid scheme connected just 50 mts away transformer farm start wondering zesco doing very disappointed zesco chongwe too selective pains most even passing through farm going connect other farm raises alot dust such arrangements,False,-0.624,negative,-0.624,0.041,0.838,0.121,negative,-0.624,negative,False,0.0,,47,9,0.0212765957446808,0.0851063829787234,0.0212765957446808,0.0,0.0212765957446808,0.0851063829787234,0.0212765957446808,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212765957446808,0.0851063829787234,0.0212765957446808,0.0,0.0212765957446808,0.0851063829787234,0.0212765957446808,True,7,matched_energy_and_context_terms,"group,transformer,zesco"
3596317530688421,"Work on fast, coz amalaiti tushita pa one",2026-04-19T20:46:44.355386+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,work on fast coz amalaiti tushita pa one,8,work fast coz amalaiti tushita pa,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,amalaiti,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,amalaiti,1,0.2,0.1,0.0,0.0,0.3,0.5,0.2,0.0,0.1,0.0,0.3,0.0,0.5,True,3,matched_energy_terms,amalaiti
647858186946473,So in the mean time what do we do because we need to purchase electricity units,2026-04-19T20:46:44.355464+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,so in the mean time what do we do because we need to purchase electricity units,16,mean time because need purchase electricity units,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,2,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,True,6,matched_energy_terms,"electricity,units"
1441938329908374,We ware given 48 hrs since Sunday no power ninchi ninchi,2026-04-19T20:46:44.355492+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,we ware given 48 hrs since sunday no power ninchi ninchi,11,ware given 48 hrs since sunday power ninchi ninchi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,True,4,matched_energy_and_context_terms,"hrs,power"
647858186946473,So in the mean time what do we do because we need to purchase electricity units,2026-04-19T20:46:44.355464+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,so in the mean time what do we do because we need to purchase electricity units,16,moyo saziso u wait,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,1,0.0,0.25,0.0,0.0,0.0,0.25,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,True,6,matched_energy_terms,"electricity,units"
647858186946473,So in the mean time what do we do because we need to purchase electricity units,2026-04-19T20:46:44.355464+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,so in the mean time what do we do because we need to purchase electricity units,16,michael siluchali until god knows ka,False,0.2732,positive,0.2732,0.296,0.704,0.0,positive,0.2732,positive,False,0.0,,6,1,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,True,6,matched_energy_terms,"electricity,units"
647858186946473,So in the mean time what do we do because we need to purchase electricity units,2026-04-19T20:46:44.355464+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,so in the mean time what do we do because we need to purchase electricity units,16,mwila milambo u simply wait,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.2,0.0,0.0,0.0,0.2,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,True,6,matched_energy_terms,"electricity,units"
647858186946473,So in the mean time what do we do because we need to purchase electricity units,2026-04-19T20:46:44.355464+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,so in the mean time what do we do because we need to purchase electricity units,16,mwila milambo uve told system down working restoring wat else u want,False,0.3612,positive,0.3612,0.28,0.72,0.0,positive,0.3612,positive,False,0.0,,12,3,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,True,6,matched_energy_terms,"electricity,units"
647858186946473,So in the mean time what do we do because we need to purchase electricity units,2026-04-19T20:46:44.355464+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,so in the mean time what do we do because we need to purchase electricity units,16,michael siluchali run completely kept trying ve managed,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,matched_energy_terms,"electricity,units"
647858186946473,So in the mean time what do we do because we need to purchase electricity units,2026-04-19T20:46:44.355464+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,so in the mean time what do we do because we need to purchase electricity units,16,mwila milambo good hear,False,0.4404,positive,0.4404,0.492,0.508,0.0,positive,0.4404,positive,False,0.0,,4,1,0.0,0.25,0.0,0.25,0.0,0.25,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,True,6,matched_energy_terms,"electricity,units"
516071323986339,"Thank you, Zesco Limited.
I have managed",2026-04-19T20:46:44.355596+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,thank you zesco limited i have managed,7,thank zesco limited managed,False,0.1531,positive,0.1531,0.391,0.312,0.297,positive,0.1531,positive,False,0.0,,4,1,0.25,0.0,0.0,0.0,0.25,0.0,0.25,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,True,3,matched_energy_terms,zesco
516071323986339,"Thank you, Zesco Limited.
I have managed",2026-04-19T20:46:44.355596+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,thank you zesco limited i have managed,7,david mukamba mukelabai also managed enter units,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,matched_energy_terms,"units,zesco"
273359858632446,Please normalize it coz Im only remaining with 3 units,2026-04-19T20:46:44.355631+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,please normalize it coz im only remaining with 3 units,10,please normalize coz im only remaining 3 units,False,0.3182,positive,0.3182,0.277,0.723,0.0,positive,0.3182,positive,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,units
3529337620689197,Kindly give a time frame on when will be able to purchase prepaid units.,2026-04-19T20:46:44.355651+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,kindly give a time frame on when will be able to purchase prepaid units,14,kindly give time frame able purchase prepaid units,False,0.4939,positive,0.4939,0.314,0.686,0.0,positive,0.4939,positive,False,0.0,,8,1,0.0,0.125,0.0,0.0,0.0,0.125,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,True,3,matched_energy_terms,units
1630171607491768,Here we are luck ayi we still have power,2026-04-19T20:46:44.355684+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,here we are luck ayi we still have power,9,luck ayi still power,False,0.4588,positive,0.4588,0.5,0.5,0.0,positive,0.4588,positive,False,0.0,,4,1,0.0,0.25,0.0,0.0,0.0,0.25,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,True,3,matched_energy_terms,power
616436273798267,Have you increased your tariff?,2026-04-19T20:46:44.355713+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,have you increased your tariff,5,increased tariff,False,0.2732,positive,0.2732,0.677,0.323,0.0,positive,0.2732,positive,False,0.0,,2,1,0.5,0.0,0.0,0.0,0.0,0.0,0.25,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,True,3,matched_energy_terms,tariff
610802407817623,Zesco Limited what time will we be able to purchase units?? Give a clear picture not leaving us in suspense!!!!!,2026-04-19T20:46:44.355739+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,zesco limited what time will we be able to purchase units give a clear picture not leaving us in suspense,20,zesco limited time able purchase units give clear picture leaving us suspense,False,0.1779,positive,0.1779,0.179,0.69,0.131,positive,0.1779,positive,False,0.0,,12,3,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,True,6,matched_energy_terms,"units,zesco"
949062929693052,Kwateni order ba zesco,2026-04-19T20:46:44.355809+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,kwateni order ba zesco,4,kwateni order ba zesco,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,zesco
1191955834833849,"Welcome 🤗 back to civilization admin,kindly man up that's not the zesco I know.you can do better thanks 4 the info though.",2026-04-19T20:46:44.355816+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,welcome 🤗 back to civilization admin kindly man up that s not the zesco i know you can do better thanks 4 the info though,24,welcome back civilization admin kindly man s zesco know better thanks 4 info though,False,0.9001,positive,0.9001,0.6,0.4,0.0,positive,0.9001,positive,False,0.0,,14,1,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,True,4,matched_energy_terms,"admin,zesco"
920431032354542,We miss load shedding boss,2026-04-19T20:46:44.355836+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,we miss load shedding boss,5,miss load shedding boss,False,-0.1531,negative,-0.1531,0.0,0.652,0.348,negative,-0.1531,negative,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_terms,load shedding
