comment_id,processed_text,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms
841908887534142,bina hugh area reason give,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
667471854997744,owen haafwa neighbor s almost two years connected,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1596646810862520,s 9 years still giving stories zesco complete sham full corruption,0.34,positive,0.34,0.231,0.769,0.0,positive,0.34,positive,False,0.0,
186078374484005,country too big people too many don t expect everything happen time,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1317728269152724,patient meantime using candle,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
301125472504951,paid connection fees full february 2023 still dark day,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
607515918232984,think zambia zesco waste comes customer sevice gross corruption customers panicking hence being charged staff poles delivered work done time,-0.8625,negative,-0.8625,0.0,0.602,0.398,negative,-0.8625,negative,False,0.0,
3578373739112848,mr moonga just relax note only applied connection due time connected,0.4404,positive,0.4404,0.225,0.775,0.0,positive,0.4404,positive,False,0.0,
1278345019712675,previous government took 3 4 years come connection place developed place like avondale complaining 6 weeks,0.1779,positive,0.1779,0.163,0.719,0.118,positive,0.1779,positive,False,0.0,
293880816577855,better s 6weeks try zesco mumbwa 3years now connection get surprised criteria use connect other houses,0.5859,positive,0.5859,0.27,0.73,0.0,positive,0.5859,positive,False,0.0,
652731433469685,way how much connection fee urban area,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1662549880917318,kikiki minister energy should come install power place really,0.2732,positive,0.2732,0.208,0.792,0.0,positive,0.2732,positive,False,0.0,
884014289908116,6 weeks thought would say 6 months anyway depends side coin looking,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
314467591038766,think people country expect too much company 20million population looks zesco services s possible zesco work speed people s expectations yet proposals dismantling zesco being shot down people same company generates electricity same company transmits electricity same company distributes electricity same company services homes electricity impossible efficient effective scenarios let zesco concentrate generating electricity transmission distribution should handled others case cec shall witness good customer services status dont expect much just patience dont want private sectors participate sector create three state companies participate generation transmission distribution electricity,0.865,positive,0.865,0.118,0.868,0.013,positive,0.865,positive,False,0.0,
691829512814197,moonga ever call yourself cannot happen applied paid 6 weeks ago how possible applied paid without quotation big lair,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1103289897723682,prepaid meter went off two years ago lights ever bills reported response,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
594664932833537,actually during pf k780 connection fee now paying k5600 while other than connected please fire director,-0.0258,neutral,-0.0258,0.123,0.749,0.128,neutral,-0.0258,neutral,False,0.0,
158482940565675,even eastern province s worse quick connect national grid least pay ka something,-0.4222,negative,-0.4222,0.09,0.695,0.215,negative,-0.4222,negative,False,0.0,
988406119065527,should wait 3months mune paid november 2019 connected april 2020,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
131638136673362,power being monopoly industry,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
130765013432625,people complaining 6 weeks great improvement zesco cause people used complain waited years years connected,0.5859,positive,0.5859,0.332,0.467,0.201,positive,0.5859,positive,False,0.0,
595962146042598,hates mostly behave connect free zesco needs improve management just busy workshops every now useless,0.128,positive,0.128,0.271,0.48,0.249,positive,0.128,positive,False,0.0,
606903251613494,zesco useless dear u wait year connect u think president should something tired nuisance,-0.4767,negative,-0.4767,0.15,0.52,0.329,negative,-0.4767,negative,False,0.0,
319999207052686,u r complaining 6 weeks mwayamba bwangu zesco even connect u 4 years neighborhood now 2 plus years bring pole go bring another pole 6 months go peace,0.4019,positive,0.4019,0.144,0.782,0.074,positive,0.4019,positive,False,0.0,
248629344184476,idiot call minister connect power useless house follow procedure only need power rushing take time stop bragging,-0.8074,negative,-0.8074,0.0,0.628,0.372,negative,-0.8074,negative,False,0.0,
1023901229028987,infact worse t solve simple faults every week contact deal same problems becoming useless day being monopoly problem need competition,-0.9118,negative,-0.9118,0.062,0.445,0.493,negative,-0.9118,negative,False,0.0,
129140753559150,know someone paid 2ngwee 1985 connection fee farm connected grid 2018 first said money tool little eventually way,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1354677755466141,mulenda lukhere see chairperson provincial sports weight once echo,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
688370936485774,6 weeks naimwe anyway zambians always complaining thing,-0.2023,negative,-0.2023,0.0,0.769,0.231,negative,-0.2023,negative,False,0.0,
332411952476019,us s 5 months now since paid stories stories,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
306493691934195,alone mwandi even uncle paid everything date nothing even holes,-0.25,negative,-0.25,0.0,0.818,0.182,negative,-0.25,negative,False,0.0,
287915833941947,people helping same people go zala wait list bwana backlog,0.296,positive,0.296,0.196,0.804,0.0,positive,0.296,positive,False,0.0,
676361921035721,paid power connection may now connection imagine promised us increase tariffs even service going improve,0.7717,positive,0.7717,0.391,0.609,0.0,positive,0.7717,positive,False,0.0,
266309282865695,6 weeks complaining wait least year complain know how long other people waited iwe,-0.5106,negative,-0.5106,0.0,0.719,0.281,negative,-0.5106,negative,False,0.0,
6504567089661538,s worse kafue s now 3 years ago since paid show,-0.4767,negative,-0.4767,0.0,0.693,0.307,negative,-0.4767,negative,False,0.0,
1388578108741216,looks like author sent zesco back log over 60000 applicants cleared just 1 month weeks applying come social media start crying exercise patience pulizi stop unnecessary attention,-0.34,negative,-0.34,0.125,0.705,0.17,negative,-0.34,negative,False,0.0,
1927030154363489,paid march todate power connected even fed following kabwata office,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1815658288870258,6 weeks complaining those us paid 2018 yet connected zesco upnd nor upnd zesco same workers pf time still tomorrow muyayaya,-0.2023,negative,-0.2023,0.0,0.913,0.087,negative,-0.2023,negative,False,0.0,
968778361072445,6 weeks complaining us s years thats zesco,-0.2023,negative,-0.2023,0.0,0.735,0.265,negative,-0.2023,negative,False,0.0,
663513762353764,saying 6 weeks mmmmma 2020 paid group same currency amount surprise group three paid scheme connected just 50 mts away transformer farm start wondering zesco doing very disappointed zesco chongwe too selective pains most even passing through farm going connect other farm raises alot dust such arrangements,-0.624,negative,-0.624,0.041,0.838,0.121,negative,-0.624,negative,False,0.0,
1395764864481313,u think u only paid paid before,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1032171577953568,cry babies 42 days making noise during ichipani days would just tell long list stop checking just wait now hope refer office office,-0.34,negative,-0.34,0.103,0.709,0.188,negative,-0.34,negative,False,0.0,
153482964459194,how s government minister involved sure those same people asking olo zati also trying tell ka extra something t get signal,0.3182,positive,0.3182,0.113,0.887,0.0,positive,0.3182,positive,False,0.0,
647858186946473,mean time because need purchase electricity units,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
647858186946473,mwila milambo uve told system down working restoring wat else u want,0.3612,positive,0.3612,0.28,0.72,0.0,positive,0.3612,positive,False,0.0,
647858186946473,michael siluchali run completely kept trying ve managed,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
516071323986339,david mukamba mukelabai also managed enter units,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
3529337620689197,kindly give time frame able purchase prepaid units,0.4939,positive,0.4939,0.314,0.686,0.0,positive,0.4939,positive,False,0.0,
1630171607491768,luck ayi still power,0.4588,positive,0.4588,0.5,0.5,0.0,positive,0.4588,positive,False,0.0,
610802407817623,zesco limited time able purchase units give clear picture leaving us suspense,0.1779,positive,0.1779,0.179,0.69,0.131,positive,0.1779,positive,False,0.0,
2378240329047293,thank update wondering mobile network,0.3612,positive,0.3612,0.385,0.615,0.0,positive,0.3612,positive,False,0.0,
792953145817891,looks like s big problem now solution que hours,0.2732,positive,0.2732,0.384,0.4,0.216,positive,0.2732,positive,False,0.0,
1191955834833849,welcome back civilization admin kindly man s zesco know better thanks 4 info though,0.9001,positive,0.9001,0.6,0.4,0.0,positive,0.9001,positive,False,0.0,
610802407817623,managed buy through mtn s refusing enter units prepaid,-0.4019,negative,-0.4019,0.0,0.722,0.278,negative,-0.4019,negative,False,0.0,
610802407817623,ireen mbola how many set numbers receive currently network down zesco posted just patient restore,0.296,positive,0.296,0.136,0.864,0.0,positive,0.296,positive,False,0.0,
754014609808724,time system going normalize coz only 1 7 units remaining,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
997714644745974,favour katundu see thought airtel problem,0.0516,positive,0.0516,0.302,0.417,0.281,positive,0.0516,positive,False,0.0,
1323609428244045,someone help how many units gets buy electricity k1 000,0.4019,positive,0.4019,0.231,0.769,0.0,positive,0.4019,positive,False,0.0,
816832912953800,beatrice shalom ntang now don t even know client only sent money 10 hrs wants cake 18 hrs made butter put fridge only 1 unit left t bake,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
816832912953800,margret iyeee now tricky hope work soon,0.3182,positive,0.3182,0.305,0.526,0.168,positive,0.3182,positive,False,0.0,
816832912953800,beatrice shalom ntang managed buy using neighbours phone almost heart attack lol,-0.0735,negative,-0.0735,0.165,0.651,0.184,negative,-0.0735,negative,False,0.0,
610802407817623,evelyn kapanga probably just missing utuma number otherwise network back don t send just same 3600,-0.2263,negative,-0.2263,0.079,0.788,0.133,negative,-0.2263,negative,False,0.0,
754014609808724,mwansa mulenga s refusing how,-0.4019,negative,-0.4019,0.0,0.526,0.474,negative,-0.4019,negative,False,0.0,
754014609808724,mwansa mulenga network use please trying airtel,0.3182,positive,0.3182,0.277,0.723,0.0,positive,0.3182,positive,False,0.0,
285141100702509,eh people stressed work faster even know 1st people buy power,-0.34,negative,-0.34,0.0,0.806,0.194,negative,-0.34,negative,False,0.0,
1487148675357714,please hurry buy power start month,0.3182,positive,0.3182,0.315,0.685,0.0,positive,0.3182,positive,False,0.0,
1898771650503518,hurry sorting problem don t enough units wait too long,-0.4019,negative,-0.4019,0.0,0.748,0.252,negative,-0.4019,negative,False,0.0,
230568016489685,bought morning three times yet receive tokens,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
593399519335549,bought units money deducted message units,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1017811669249469,fortune n sibanda miss too really communication specialist,-0.1531,negative,-0.1531,0.0,0.789,0.211,negative,-0.1531,negative,False,0.0,
1017811669249469,fortune n sibanda thought phone problem,-0.4019,negative,-0.4019,0.0,0.597,0.403,negative,-0.4019,negative,False,0.0,
569264788736735,hope system normalize before day breaks otherwise units done hungry bored plus work stand now,0.2023,positive,0.2023,0.161,0.722,0.117,positive,0.2023,positive,False,0.0,
1217111515654394,don t water mwebantu activate zesco limited,-0.2263,negative,-0.2263,0.0,0.725,0.275,negative,-0.2263,negative,False,0.0,
648482160674176,never help bought midmorning deducted money didn t receive unit s money people ai,-0.3089,negative,-0.3089,0.0,0.83,0.17,negative,-0.3089,negative,False,0.0,
230568016489685,alice lungu tried given mr key 1 key 2 same units gave now wonder should use cause refused help please,0.4215,positive,0.4215,0.225,0.676,0.099,positive,0.4215,positive,False,0.0,
230568016489685,alice lungu tried nothing happening already deducted three times both mtn airtel,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
230568016489685,alice lungu tried told didn t work use first key requested 2nd key entered credit token worked,0.3818,positive,0.3818,0.148,0.852,0.0,positive,0.3818,positive,False,0.0,
230568016489685,alice lungu managed using app faults thanks,-0.0516,negative,-0.0516,0.264,0.455,0.282,negative,-0.0516,negative,False,0.0,
2926457894154388,wonder received message tokens nomba dnt enough units please sort issue fast,0.3182,positive,0.3182,0.173,0.827,0.0,positive,0.3182,positive,False,0.0,
937514670872468,purchased units enter prepared rejecting could problem,-0.5859,negative,-0.5859,0.164,0.345,0.491,negative,-0.5859,negative,False,0.0,
285285353906261,just deliberate move choose technical difficulties first day month,-0.296,negative,-0.296,0.0,0.784,0.216,negative,-0.296,negative,False,0.0,
230568016489685,chuma clare mashebe great managed s frustrating today,0.296,positive,0.296,0.342,0.417,0.242,positive,0.296,positive,False,0.0,
2026827234327779,uncalled failing buy power boarding house imagine inconvenience caused,-0.7003,negative,-0.7003,0.0,0.547,0.453,negative,-0.7003,negative,False,0.0,
530434982500420,only 1 unit don t even charcoal,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
761522955769022,also unable press enter arrow prepaid hence cant tell how many units remaining,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
916035357334716,failing since morning please help dark,0.1779,positive,0.1779,0.442,0.265,0.292,positive,0.1779,positive,False,0.0,
797443682087152,ruth lufi eh get capital city,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
6877744568925424,bought through mtn meter keeps rejecting numbers,-0.4588,negative,-0.4588,0.0,0.667,0.333,negative,-0.4588,negative,False,0.0,
6877744568925424,mwansa mulenga hv bought t enter units how u,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
2026827234327779,andrew jere use sbsa account just bought chicks,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
169930726072100,instead making pipo suffer allow free power until problem sorted coz disconnected bcoz t buy units incompetences,-0.25,negative,-0.25,0.222,0.513,0.265,negative,-0.25,negative,False,0.0,
1499872127502187,hire qualified personel taking care such problems relatives morning surely unacceptable,0.1027,positive,0.1027,0.324,0.372,0.303,positive,0.1027,positive,False,0.0,
624553022955708,eric bulaya received token d,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
656955689226492,just keep trying just buying,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
140270599079498,frackson kasuko technologies fail such expected how come continuity key nothing sinister cx,-0.091,negative,-0.091,0.178,0.623,0.198,negative,-0.091,negative,False,0.0,
140270599079498,eurry eugenes tell bosses improve invest 1000 chicks without power s loss guys salaries nothing loose,0.7026,positive,0.7026,0.363,0.637,0.0,positive,0.7026,positive,False,0.0,
140270599079498,frackson kasuko well placed understand coming side plate u shared those ideas bandwagon jump jump into better criticism anymore,0.5423,positive,0.5423,0.305,0.576,0.119,positive,0.5423,positive,False,0.0,
249105044498398,thanks much update least know re problem zesco,0.0516,positive,0.0516,0.25,0.517,0.233,positive,0.0516,positive,False,0.0,
602963838605460,time system back normal units done,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
650892396948035,don t know need bake two cakes clients collected 18 hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
837954824387458,don t enough units inconveniences sort things,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
2228270187371587,just say planning increase tariffs telling us since morning,0.3182,positive,0.3182,0.223,0.777,0.0,positive,0.3182,positive,False,0.0,
590600889794941,please ever fast,0.3182,positive,0.3182,0.535,0.465,0.0,positive,0.3182,positive,False,0.0,
233194139652219,malita chola mutanya money bounce back like 5 times,0.3612,positive,0.3612,0.263,0.737,0.0,positive,0.3612,positive,False,0.0,
6877744568925424,mwansa mulenga dial same numbers s next option supposed press,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
837954824387458,selina banda inconvenience stop current units depleting,-0.5719,negative,-0.5719,0.0,0.515,0.485,negative,-0.5719,negative,False,0.0,
837954824387458,selina banda too only 9 managed purchase refusing entering token,-0.4019,negative,-0.4019,0.0,0.748,0.252,negative,-0.4019,negative,False,0.0,
202751886080546,how u guys calculate units last month k400 368 units month get 290,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1697546660718686,zesco limited how come meters still counting try pause just want notice something,-0.1531,negative,-0.1531,0.092,0.775,0.134,negative,-0.1531,negative,False,0.0,
837954824387458,just center managed,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1393012334882415,noticed s every monthend happens need upgrade systems,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
293758669717165,bought units didn t receive token numbers,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
293758669717165,ismaeel moosa even want insult buy t,-0.4588,negative,-0.4588,0.151,0.465,0.384,negative,-0.4588,negative,False,0.0,
1644257936040124,john gomani s first purchase month purchase done 1st,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
868699001264826,bought units t access units bought how long should wait twalala umwafita please,0.3182,positive,0.3182,0.173,0.827,0.0,positive,0.3182,positive,False,0.0,
3510128809208407,how system maintenance first day month,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1616817652057206,enock silungwe entering token id like 30 mins s just saying error thinking must entered wrong prepaid number,-0.4588,negative,-0.4588,0.168,0.575,0.257,negative,-0.4588,negative,False,0.0,
206250529057220,work otherwise people start showing offices freezers full rotten relish,-0.5267,negative,-0.5267,0.0,0.645,0.355,negative,-0.5267,negative,False,0.0,
257642857087476,purchased electricity message generated zesco money deducted account,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
148958548151434,managed purchase s extra units how works 1st 2nd,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
256416473671418,don t power hurry maintenance,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
774328217816405,just purchased units k500 credited 199 units wondering other units gone because first purchase month get 496 units k500,0.3612,positive,0.3612,0.122,0.878,0.0,positive,0.3612,positive,False,0.0,
600557148585058,waiting units refund month 2 days now,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
6535135543212181,increased tariff bought k500 given 422 4 units 01 07 2023 zesco explain,0.2732,positive,0.2732,0.16,0.84,0.0,positive,0.2732,positive,False,0.0,
3589795364583913,bought units k400 given 191 units could problem,-0.4019,negative,-0.4019,0.0,0.722,0.278,negative,-0.4019,negative,False,0.0,
199961242674660,bought power received token units took money please pay back,0.2263,positive,0.2263,0.197,0.684,0.12,positive,0.2263,positive,False,0.0,
3639412646329935,early just same thing also started behaving like omcs anyway fall under ministry may same anointing,0.3612,positive,0.3612,0.143,0.857,0.0,positive,0.3612,positive,False,0.0,
808712503884193,someone please assist check units managed buy using mtn received messages yet,0.3182,positive,0.3182,0.173,0.827,0.0,positive,0.3182,positive,False,0.0,
774328217816405,prince eddie milimo let s wait see wt,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
774328217816405,wendy anne sis s agony zanaco reversal now s zesco give us difference cz supposed get 422 units k500,-0.4215,negative,-0.4215,0.0,0.851,0.149,negative,-0.4215,negative,False,0.0,
774328217816405,sibeso mukelabai masiye spoken compensation ai m angry called gave list purchased tokens today,-0.5106,negative,-0.5106,0.0,0.784,0.216,negative,-0.5106,negative,False,0.0,
774328217816405,wendy anne managed talk someone same given list tokens purchased showed system,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
127467017046268,please ve bought power 300 ve given 163 units explain customer service pathetic,-0.34,negative,-0.34,0.135,0.647,0.218,negative,-0.34,negative,False,0.0,
293147676407354,ifwe twachishala na 00 00 managed buy,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1209795149729729,zesco pls system wonder failing how going buy power iam 0 75 units,-0.4588,negative,-0.4588,0.089,0.685,0.226,negative,-0.4588,negative,False,0.0,
262879899686442,zesco working since morning kuma 7hrs haven t able buy every time try airtel charging service haven t even received,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
949075493047454,showcasing ku tradefair sure shame,-0.2023,negative,-0.2023,0.274,0.357,0.369,negative,-0.2023,negative,False,0.0,
671130691524244,entering token id like 30 mins s just saying error thinking must entered wrong prepaid number,-0.4588,negative,-0.4588,0.184,0.534,0.282,negative,-0.4588,negative,False,0.0,
977132530247360,taken long trying purchase electricity token able s happening usersco even stop sending sms customers only send facebook those people don t usually use facebook people please should know how communicate clients question because people yourself government s public institution s thing should remember,0.0258,neutral,0.0258,0.054,0.894,0.052,neutral,0.0258,neutral,False,0.0,
962024962124923,apart rotating schedule anything being done completely resolve loadshedding issue unable run businesses effectively,0.6997,positive,0.6997,0.326,0.674,0.0,positive,0.6997,positive,False,0.0,
1340593266586861,supposed giving us updates measures taken mitigate loadshedding telling us same things every time give us time frame loads loadshedding end build confidence customers working working around clock serve nation better otherwise repeated statements issue clear indication someone sleeping job,0.8807,positive,0.8807,0.237,0.763,0.0,positive,0.8807,positive,False,0.0,
1955060858245945,loadshedding answer stop waiting miracle water fill kariba dam rain season come end businesses come standstill because bro,0.3818,positive,0.3818,0.173,0.727,0.1,positive,0.3818,positive,False,0.0,
380870341599348,hope bally address next term office because u t flourishing economy loadsheding currently small businesses struggling survive opposition solutions shall give another term sort evil name loadsheding,-0.5574,negative,-0.5574,0.14,0.64,0.22,negative,-0.5574,negative,False,0.0,
987006009760428,love group e only problem don t follow timetable,0.3612,positive,0.3612,0.353,0.42,0.227,positive,0.3612,positive,False,0.0,
957257449022006,please bring back 4 hour staggered pattern 8 hours thing unbearable y know how feels electricity people viewing comfortable 8 hours like honestly please comment 4 hour pattern perfect only down side inefficiency restoring zesco limited done,0.9468,positive,0.9468,0.427,0.531,0.042,positive,0.9468,positive,False,0.0,
792132815807256,next time release schedule sunday evening make plans next dayzesco limited,-0.2263,negative,-0.2263,0.0,0.84,0.16,negative,-0.2263,negative,False,0.0,
914665813794231,government school used pass number last 70 father too angry until changed private school passed number 9 father very happy even bought chicken didn t know 9 class follow page,0.3167,positive,0.3167,0.2,0.699,0.1,positive,0.3167,positive,False,0.0,
962024962124923,obey silavwe maliwanda good question now don t think doing something because just week loadsheding going wake curtail s going higher higher each month change,0.4404,positive,0.4404,0.116,0.884,0.0,positive,0.4404,positive,False,0.0,
962024962124923,obey silavwe maliwanda good question think working loadsheding think re happy black while business suffer alot,0.4767,positive,0.4767,0.286,0.563,0.152,positive,0.4767,positive,False,0.0,
962024962124923,zambia never develop continue having unemployed people how country sale electricity n consider itself slave loadsheding,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
962024962124923,obey silavwe maliwanda while valid question zesco limited stuck praying miracle water now s us business owners doing help ourselves,0.7269,positive,0.7269,0.335,0.52,0.145,positive,0.7269,positive,False,0.0,
962024962124923,fuma apa how long going depend rains sure haven t learned rain won t always,0.7184,positive,0.7184,0.353,0.647,0.0,positive,0.7184,positive,False,0.0,
1955060858245945,petrel whales zesco planners incompetent having same problem water levels every year failed find permanent solutions should stop relying hydro power much re other ways generating electricity even need rain,-0.8625,negative,-0.8625,0.045,0.658,0.297,negative,-0.8625,negative,False,0.0,
1955060858245945,petrel whales water levels s just selling electricity outside,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1955060858245945,bwalya chungu true very true selling electricity other countries whilst barely electricity,0.6808,positive,0.6808,0.359,0.641,0.0,positive,0.6808,positive,False,0.0,
987006009760428,meah chulu came back cut 06hrs,-0.2732,negative,-0.2732,0.0,0.704,0.296,negative,-0.2732,negative,False,0.0,
987006009760428,m sure won t like group coming week,0.8176,positive,0.8176,0.739,0.261,0.0,positive,0.8176,positive,False,0.0,
987006009760428,faith choolwe maambo left work maybe,0.4215,positive,0.4215,0.359,0.641,0.0,positive,0.4215,positive,False,0.0,
987006009760428,meah chulu sleeping dark three weeks straight,0.2263,positive,0.2263,0.241,0.759,0.0,positive,0.2263,positive,False,0.0,
987006009760428,meah chulu must fault 03 schedule,-0.4019,negative,-0.4019,0.0,0.649,0.351,negative,-0.4019,negative,False,0.0,
1486010195630081,give us technical updates now just distributor s like re longer generation re always sounding awful s like entity took over now sets conditions abide zesco limited,0.0258,neutral,0.0258,0.162,0.68,0.159,neutral,0.0258,neutral,False,0.0,
3650597628601064,group e people charge please keep time tired apologies,-0.1531,negative,-0.1531,0.205,0.536,0.259,negative,-0.1531,negative,False,0.0,
441180861797808,problem guys don t follow timetables called 8hra loadsheding s even 8hrs ndola jacaranda area previous week power going 05hrs return 15 hrs sometimes 16rs should serious,-0.4588,negative,-0.4588,0.0,0.852,0.148,negative,-0.4588,negative,False,0.0,
953962346386219,criteria honestly speaking s tallying people s demands expectations how cutt off power during day bring midnight cutt off early morning before go through schedules please make sure things balance because now becoming incompetent work standards reporting johnlaiag chidundu area zesco limited,0.3818,positive,0.3818,0.16,0.735,0.105,positive,0.3818,positive,False,0.0,
742161944668887,put schedule fail stick,-0.5423,negative,-0.5423,0.0,0.462,0.538,negative,-0.5423,negative,False,0.0,
326213627155585,prince delle mumba re clever statement above mentioned word approximately 8hrs don t complain goes slightly before beyond,0.128,positive,0.128,0.146,0.732,0.122,positive,0.128,positive,False,0.0,
962024962124923,obey silavwe maliwanda agree need lasting solution,0.5859,positive,0.5859,0.49,0.51,0.0,positive,0.5859,positive,False,0.0,
962024962124923,bright mpofu sinkozi yes behaving like zesco well,0.8481,positive,0.8481,0.718,0.282,0.0,positive,0.8481,positive,False,0.0,
962024962124923,obey silavwe maliwanda nothing enjoy most because t talking same thing years nation,-0.3875,negative,-0.3875,0.0,0.807,0.193,negative,-0.3875,negative,False,0.0,
1839651823183184,sure result water myself don t believe,0.3182,positive,0.3182,0.315,0.685,0.0,positive,0.3182,positive,False,0.0,
343011835031898,9 hours bazesco communicate truth truth call professionalism leave lies politicians,0.1531,positive,0.1531,0.315,0.411,0.274,positive,0.1531,positive,False,0.0,
736340325238619,sunday should load shedding god take rest sunday,0.2732,positive,0.2732,0.231,0.769,0.0,positive,0.2732,positive,False,0.0,
3735760096660331,immature people whole company failing understand time how city stay without power 12 hours straight how business work like,0.0258,neutral,0.0258,0.186,0.675,0.139,neutral,0.0258,neutral,False,0.0,
1077796063324363,sequence rotation made known us planning purposes also kindly consider sunday rest day power recover previous week prepare next week important people ad transitions into next schedule quite unfair transition effective less stressful power whole day sunday move into next schedule monday saturday,0.2415,positive,0.2415,0.159,0.72,0.121,positive,0.2415,positive,False,0.0,
415671438096711,other genuine ideas stop loadshedding t tap water other sources eg siavonga river,-0.296,negative,-0.296,0.0,0.833,0.167,negative,-0.296,negative,False,0.0,
1077796063324363,marie michelle heviamoorima nanga ise free saturday suffer well,0.2263,positive,0.2263,0.362,0.403,0.235,positive,0.2263,positive,False,0.0,
1077796063324363,marie michelle heviamoorima pama weekends just going fair power go,0.3182,positive,0.3182,0.204,0.796,0.0,positive,0.3182,positive,False,0.0,
1077796063324363,zesco limited us mtendere s fair last last week power going 18 coming kuma 22hrs last 12 20hrs week 14 22hrs,0.1027,positive,0.1027,0.104,0.811,0.086,positive,0.1027,positive,False,0.0,
1077796063324363,zesco limited loading schedule true group e power goes 06hrs back 15 30 16hrs 14hrs ve schedule,0.2263,positive,0.2263,0.15,0.749,0.102,positive,0.2263,positive,False,0.0,
441824974988148,zesco limited nishi powering nation now going slogan cause having issue loashedding long time upto now nothing sorted going through kashi every year,-0.2263,negative,-0.2263,0.0,0.921,0.079,negative,-0.2263,negative,False,0.0,
7359122830872795,zesco would great release schedule friday every week people plan mondays well imagine waking power because schedule wait monday better guys,0.8442,positive,0.8442,0.336,0.664,0.0,positive,0.8442,positive,False,0.0,
